1 .9615567473380476D0 -.2615516496428572D0 .008935466038190398D0 .02444764214285714D0 690D-9 0 IVC     
1 .9681711699011821D0 .2371040075D0 .0088993451976358D0 .02444764214285714D0 690D-9 0 IVC     
1 .9681711699011821D0 -.2371040075D0 .0088993451976358D0 .02444764214285714D0 690D-9 0 IVC     
1 .9747855924643166D0 .2126563653571429D0 .008863224357081201D0 .02444764214285714D0 690D-9 0 IVC     
1 .9747855924643166D0 -.2126563653571429D0 .008863224357081201D0 .02444764214285714D0 690D-9 0 IVC     
1 .9814000150274511D0 .1882087232142857D0 .008827103516526491D0 .02444764214285714D0 690D-9 0 IVC     
1 .9814000150274511D0 -.1882087232142857D0 .008827103516526491D0 .02444764214285714D0 690D-9 0 IVC     
1 .9880144375905856D0 .1637610810714286D0 .008790982675971781D0 .02444764214285714D0 690D-9 0 IVC     
1 .9880144375905856D0 -.1637610810714286D0 .008790982675971781D0 .02444764214285714D0 690D-9 0 IVC     
1 .99145998D0 .136383534D0 .008496260000000033D0 .030307452D0 690D-9 0 IVC     
1 .99145998D0 -.136383534D0 .008496260000000033D0 .030307452D0 690D-9 0 IVC     
1 .99145998D0 .106076082D0 .008496260000000033D0 .030307452D0 690D-9 0 IVC     
1 .99145998D0 -.106076082D0 .008496260000000033D0 .030307452D0 690D-9 0 IVC     
1 .99145998D0 .07576863D0 .008496260000000033D0 .030307452D0 690D-9 0 IVC     
1 .99145998D0 -.07576863D0 .008496260000000033D0 .030307452D0 690D-9 0 IVC     
